Author,Retweet IDs count,Text,Published At,URL,Favorited?,In reply to
Military Avenue,1,"MilitaryAvenue: Panetta Orders Investigation of Video, Vows Accountability http://t.co/9gtIHVPL #SOT",2012-01-12 17:11:46 +0100,http://twitter.com/MilitaryAvenue/status/157494989004341249,0,""
U.S. Marines,13,Sec Def Leon Panetta discusses possible retirement changes: http://t.co/ZQaYZjV,2011-08-22 17:00:52 +0200,http://twitter.com/USMC/status/105655682400911360,0,""
Military.com,1,Perry Says Panetta Should Resign in Protest: http://t.co/0fNlC3Tu,2011-11-24 00:01:19 +0100,http://twitter.com/Militarydotcom/status/139478665279963137,0,""
Military.com,4,Panetta Says Deep Defense Cuts Means Fewer Troops: http://t.co/o5yJxkp2,2011-11-15 15:30:34 +0100,http://twitter.com/Militarydotcom/status/136451025530929152,0,""
Military Avenue,2,"MilitaryAvenue: Panetta 'Will Not Tolerate' Bullying, Hazing http://t.co/h6MoKsJD #SOT",2011-12-27 22:06:51 +0100,http://twitter.com/MilitaryAvenue/status/151771043869110272,0,""
Military Avenue,1,MilitaryAvenue: Panetta Says Nuclear-Armed Iran 'Unacceptable' http://t.co/JejIPmDG #SOT,2011-12-20 21:19:39 +0100,http://twitter.com/MilitaryAvenue/status/149222452411645953,0,""
Military Avenue,1,MilitaryAvenue: Panetta to Reinforce Strong U.S.-Turkey Partnership http://t.co/YUXyvCrA #SOT,2011-12-15 17:28:47 +0100,http://twitter.com/MilitaryAvenue/status/147352414209589251,0,""
Military Avenue,1,MilitaryAvenue: Panetta Thanks Troops in Djibouti http://t.co/KvZ7E0nM #SOT,2011-12-13 16:25:03 +0100,http://twitter.com/MilitaryAvenue/status/146611598985936896,0,""
Military Avenue,1,"MilitaryAvenue: Panetta Issues Thanksgiving Message to Troops, Families http://t.co/o85aSfwy #SOT",2011-11-22 23:23:38 +0100,http://twitter.com/MilitaryAvenue/status/139106790666285058,0,""
Military.com,1,Panetta also recognizes those who kept Pentagon functioning that day.,2011-09-09 18:52:11 +0200,http://twitter.com/Militarydotcom/status/112206679529103360,0,""
Military Avenue,1,MilitaryAvenue: Panetta Urges Tougher Sanctions on Iran http://t.co/vv6DANm7 #SOT,2011-11-11 02:05:08 +0100,http://twitter.com/MilitaryAvenue/status/134798782046015488,0,""
Military.com,4,Panetta Says Threat of Another 9/11 is Real: http://t.co/4Oqd8at .,2011-09-07 14:30:23 +0200,http://twitter.com/Militarydotcom/status/111416020081717248,0,""
Military Avenue,2,MilitaryAvenue: Panetta Urges Employers to Hire Veterans http://t.co/fBGhTW3s #SOT,2011-11-08 00:06:19 +0100,http://twitter.com/MilitaryAvenue/status/133681717729964033,0,""
Operation Homefront,1,"RT @Reuters Panetta to head Pentagon, Petraeus CIA http://t.co/xanHZIq",2011-04-27 15:40:41 +0200,http://twitter.com/Op_Homefront/status/63236125099167744,0,63235064468750336
Military Avenue,1,MilitaryAvenue: Panetta Lauds Growing U.S.-Indonesia Partnership http://t.co/fR0TQcKc #SOT,2011-10-24 20:20:37 +0200,http://twitter.com/MilitaryAvenue/status/128536385941553152,0,""
Military Avenue,1,MilitaryAvenue: Panetta Answers Troops' Questions in Japan http://t.co/Vl9BqYfr #SOT,2011-10-24 19:11:52 +0200,http://twitter.com/MilitaryAvenue/status/128519087839133696,0,""
Military Channel,1,Panetta takes office as defense secretary http://ow.ly/5vor2 frm @washingtonpost,2011-07-02 16:25:03 +0200,http://twitter.com/MilitaryChannel/status/87164889004642304,0,""
Military Avenue,1,MilitaryAvenue: Panetta to Meet With Indonesian Officials http://t.co/3MB4LrI4 #SOT,2011-10-23 05:16:32 +0200,http://twitter.com/MilitaryAvenue/status/127946481381556224,0,""
Military Avenue,1,MilitaryAvenue: Panetta to Highlight Regional Cooperation in Asia http://t.co/WnouUebv #SOT,2011-10-21 00:28:33 +0200,http://twitter.com/MilitaryAvenue/status/127149231306842112,0,""
U.S. Dept of Defense,4,RT @eAsiaMediaHub #SecDef Panetta in Tokyo photos today - http://t.co/FT22UfhZ,2011-10-25 21:47:56 +0200,http://twitter.com/DeptofDefense/status/128920748348813312,0,""
National Guard,2,Senate Confirms Panetta as Defense Secretary @DeptofDefense #NationalGuard ... http://owl.li/5nT0X,2011-06-22 18:04:23 +0200,http://twitter.com/TheNatlGuard/status/83566007674867712,0,""
Navy Times (Editor),2,Panetta says attacks by Afghans are not a trend http://t.co/hoBJVd0n,2012-03-27 02:26:40 +0200,http://twitter.com/NavyTimes/status/184436236583317505,0,""
Navy Times (Editor),25,"U.S. keeping 11 aircraft carriers, Panetta says http://t.co/z6MsFEBw",2012-01-22 15:18:35 +0100,http://twitter.com/NavyTimes/status/161090386872381440,0,""
Navy Times (Editor),3,Panetta to lift threat of axing Corps’ F-35B http://t.co/xHBMEeZg,2012-01-20 03:11:20 +0100,http://twitter.com/NavyTimes/status/160182590207295488,0,""
Navy Times (Editor),1,Panetta formally ends U.S. war in Iraq http://t.co/6Zdx105D,2011-12-15 15:26:31 +0100,http://twitter.com/NavyTimes/status/147321644619280384,0,""
Navy Times (Editor),6,Panetta describes consequences of more DoD cuts http://t.co/pct5TLth,2011-11-15 01:01:09 +0100,http://twitter.com/NavyTimes/status/136232229096538112,0,""
Navy Times (Editor),1,Senators press Panetta for specifics of cuts http://t.co/6lelTfsb,2011-11-04 22:35:02 +0100,http://twitter.com/NavyTimes/status/132571579380019200,0,""
U.S. Central Command,3,No timeframe for US shift in #Afghanistan: Panetta http://t.co/o9lscU2V,2011-11-23 19:03:49 +0100,http://twitter.com/CENTCOM/status/139403796102119425,0,""
Navy Times (Editor),1,"Panetta discusses North Korea, cuts with troops http://t.co/qs0bB1tL",2011-10-26 17:33:24 +0200,http://twitter.com/NavyTimes/status/129219082112352256,0,""
Navy Times (Editor),1,"Panetta criticizes North Korea, China in op-ed http://t.co/b66PK9fS",2011-10-24 15:32:39 +0200,http://twitter.com/NavyTimes/status/128463916161433600,0,""
Navy Times (Editor),1,Panetta praises China for arms sale reaction http://t.co/QjQaHdBS,2011-10-23 19:27:39 +0200,http://twitter.com/NavyTimes/status/128160668225515521,0,""
Navy Times (Editor),1,Panetta hopeful of Iraqi deal on U.S. troops http://t.co/7ltzV2hu,2011-10-17 23:43:51 +0200,http://twitter.com/NavyTimes/status/126050817391333377,0,""
Stars and Stripes,2,Panetta recalls nail-biting moments of bin Laden raid http://t.co/ETCqrLOY,2012-04-28 04:35:31 +0200,http://twitter.com/starsandstripes/status/196065077516963840,0,""
Stars and Stripes,1,Panetta apologizes for new military photo scandal: http://t.co/1uBKnDCk,2012-04-19 01:15:43 +0200,http://twitter.com/starsandstripes/status/192753302524530688,0,""
Stars and Stripes,3,Panetta seeks to boost support for Kyrgyzstan base: http://t.co/vZLpw00q,2012-03-13 11:12:50 +0100,http://twitter.com/starsandstripes/status/179510319842992128,0,""
AllMilitaryNews,1,RT @WOTN #SOT Obama Gives Panetta a National Monument http://t.co/crVX80mb,2012-04-23 07:26:46 +0200,http://twitter.com/AllMilitaryNews/status/194296231474888704,0,""
The Pentagon Channel,4,SecDef Panetta says U.S. is @ a strategic turning point.,2012-01-05 17:14:26 +0100,http://twitter.com/pentagonchannel/status/154958945365131264,0,""
Stars and Stripes,5,Panetta announces new measures to combat sexual assault: http://t.co/FeexbpZv,2012-01-18 20:35:25 +0100,http://twitter.com/starsandstripes/status/159720567606480896,0,""
Stars and Stripes,2,Panetta in Kabul as US ties with Pakistan erode: http://t.co/SxiGNG2M,2011-12-13 14:57:01 +0100,http://twitter.com/starsandstripes/status/146589442059149312,0,""
Stars and Stripes,2,"Djibouti critical to U.S. fight against terror, Panetta says: http://t.co/qYFB0uWs",2011-12-13 09:50:58 +0100,http://twitter.com/starsandstripes/status/146512421752803328,0,""
Stars and Stripes,4,"Hire veterans, Panetta urges business execs: http://t.co/0ICnUDKP #SecDef from @chriscarroll_",2011-11-08 16:26:50 +0100,http://twitter.com/starsandstripes/status/133928471314440192,0,""
Stars and Stripes,4,"Panetta reassures troops in Pacific worried about budget cuts: 
http://t.co/e3I8x6s6",2011-10-26 13:16:18 +0200,http://twitter.com/starsandstripes/status/129154381428948992,0,""
Stars and Stripes,3,"U.S., Japan will face Pacific challenges together, Panetta says: http://t.co/h5T80ZGX",2011-10-25 14:16:45 +0200,http://twitter.com/starsandstripes/status/128807204454268928,0,""
Stars and Stripes,2,"Panetta sees progress on Futenma, but pitfalls remain: http://t.co/ukaU2RxR",2011-10-25 14:15:35 +0200,http://twitter.com/starsandstripes/status/128806911616352257,0,""
Stars and Stripes,4,"U.S. to strengthen presence in the Pacific, Panetta says: http://t.co/DACmdTof",2011-10-23 13:32:46 +0200,http://twitter.com/starsandstripes/status/128071358977552387,0,""
Stars and Stripes,2,Panetta says benefit changes shouldn't affect those serving http://t.co/iYEFVlc0,2011-10-07 13:15:50 +0200,http://twitter.com/starsandstripes/status/122268891534721024,0,""
USForces Afghanistan,3,"@DeptofDefense Clinton, Panetta Discuss Cooperation in #Afghanistan http://t.co/gD9Fqv9",2011-08-17 19:40:03 +0200,http://twitter.com/USFOR_A/status/103883805135351808,0,""
Stars and Stripes,4,Panetta calls deep budget cuts 'completely unacceptable' http://t.co/kBMFFYr #SecDef #debtceiling,2011-08-03 18:47:14 +0200,http://twitter.com/starsandstripes/status/98797082822971392,0,""
Stars and Stripes,3,"Pentagon issuing missing Panetta transcripts, after complaints: http://t.co/c1dEYFb #SecDef",2011-07-18 22:30:16 +0200,http://twitter.com/starsandstripes/status/93055003035570176,0,""
Stars and Stripes,6,"U.S. nearing 'strategic defeat' of al-Qaida, Panetta says http://t.co/3AJcVVH",2011-07-09 14:23:13 +0200,http://twitter.com/starsandstripes/status/89670944704040961,0,""
Stars and Stripes,1,Panetta backs #Afghan drawdown plans during confirmation hearing http://t.co/Kitfl9k #SecDef,2011-06-09 20:13:38 +0200,http://twitter.com/starsandstripes/status/78887492627083264,0,""
WarOnTerrorNews,1,Update on Attempted Attack on VIP Panetta Welcoming Party http://t.co/r6S1ptlL,2012-03-17 05:47:00 +0100,http://twitter.com/WOTN/status/180877874725793792,0,""
USNavySealStore,1,"Secretary Panetta to Lift “Don’t Ask, Don’t Tell” .. http://t.co/XIFSjcH",2011-07-29 20:44:11 +0200,http://twitter.com/usnavysealstore/status/97014575760814080,0,""
USNavySealStore,2,"Secretary Panetta to Lift “Don’t Ask, Don’t Tell” .. http://t.co/XIFSjcH",2011-07-24 18:20:26 +0200,http://twitter.com/usnavysealstore/status/95166459612889088,0,""
Defense News,2,Brazil Would Get Tech Transfer in Boeing Buy: Panetta http://t.co/OGS1Wx8e,2012-04-25 20:02:34 +0200,http://twitter.com/defense_news/status/195211210860404736,0,""
Defense News,3,Blocking Program Cancellations Would Have Consequences: Panetta http://t.co/ppESb6MA,2012-04-17 17:31:28 +0200,http://twitter.com/defense_news/status/192274085294780416,0,""
Defense News,3,"U.S., Afghans Near Deal on Post-2014 Mission: Panetta http://t.co/VSyIO6oP",2012-02-14 20:00:49 +0100,http://twitter.com/defense_news/status/169496332103462912,0,""
Defense News,12,U.S. Prepared for Hormuz Strait Action: Panetta http://t.co/MUp43Hq7,2012-01-19 00:00:59 +0100,http://twitter.com/defense_news/status/159772300986679298,0,""
Military Times,2,Panetta regrets expense of weekend trips home http://t.co/Fu4onUwP,2012-04-16 22:37:38 +0200,http://twitter.com/MilitaryTimes/status/191988744876867586,0,""
Defense News,3,"Pentagon Downplays Panetta Remarks on Iran, Nukes http://t.co/C2Vvt1NA",2011-12-20 23:05:29 +0100,http://twitter.com/defense_news/status/149249084383952896,0,""
Defense News,2,Panetta Warns Further Cuts Would Be 'Damaging' http://t.co/eUSDaK6z,2011-12-01 03:50:55 +0100,http://twitter.com/defense_news/status/142073161268199425,0,""
Defense News,3,Panetta Paints Dire Future as Warning Against Cuts http://t.co/crwuaIJW,2011-11-15 00:46:28 +0100,http://twitter.com/defense_news/status/136228536552919042,0,""
Military Times,1,Panetta 'Confident' on Afghan-US Strategic Treaty http://t.co/cO8dsPIg #Military #Video,2012-03-16 15:31:26 +0100,http://twitter.com/MilitaryTimes/status/180662565997772801,0,""
Defense News,2,Panetta Pledges 'Nuclear Umbrella' for S. Korea http://t.co/bixKPJPI,2011-10-26 18:11:39 +0200,http://twitter.com/defense_news/status/129228707788369920,0,""
Defense News,2,Panetta Presses Japan on U.S. Base Move http://t.co/SldI6Otq,2011-10-26 01:20:56 +0200,http://twitter.com/defense_news/status/128974350677311488,0,""
Defense News,3,Panetta Heads to Asia with Focus on North Korea http://t.co/z6hJgVl9,2011-10-21 18:49:09 +0200,http://twitter.com/defense_news/status/127426204193140736,0,""
Defense News,1,Panetta Directs No. 2 To Seek New Efficiencies http://t.co/kIxCxDwu,2011-10-19 12:15:38 +0200,http://twitter.com/defense_news/status/126602396951511041,0,""
Defense News,2,Panetta Wants Full Pentagon Audit By 2014 http://t.co/WSVpvNiU,2011-10-13 18:14:17 +0200,http://twitter.com/defense_news/status/124518328864747520,0,""
Defense News,2,Panetta to U.S. Army: Branches Must Cooperate on Cuts http://t.co/ZJMxu7Tc,2011-10-12 23:12:59 +0200,http://twitter.com/defense_news/status/124231112460484608,0,""
Defense News,1,Critics Proved Wrong on Libya Mission: Panetta http://t.co/rk9X7CKR,2011-10-07 19:03:06 +0200,http://twitter.com/defense_news/status/122356287123107840,0,""
Military Times,2,Panetta admits doctor’s role in bin Laden raid http://t.co/bR8ghgCD,2012-01-28 17:07:09 +0100,http://twitter.com/MilitaryTimes/status/163292033908342784,0,""
Military Times,1,Panetta to lift threat of axing Corps’ F-35B http://t.co/Ofi3pv5X,2012-01-20 03:12:22 +0100,http://twitter.com/MilitaryTimes/status/160182850308677632,0,""
Defense News,7,U.S. Senate Confirms Panetta To Head Pentagon http://bit.ly/jGBiJB,2011-06-22 01:00:22 +0200,http://twitter.com/defense_news/status/83308306080342016,0,""
Defense News,4,U.S. Senate Panel Approves Panetta for Pentagon http://bit.ly/k9javl,2011-06-14 21:58:47 +0200,http://twitter.com/defense_news/status/80725895450607616,0,""
Military Times,5,Panetta formally ends U.S. war in Iraq http://t.co/XeNt28ds,2011-12-15 15:03:36 +0100,http://twitter.com/MilitaryTimes/status/147315875937128451,0,""
Defense News,1,Leon Panetta Chosen to Replace Robert Gates at DoD http://bit.ly/lRubjh,2011-04-28 04:01:06 +0200,http://twitter.com/defense_news/status/63422457029197826,0,""
Defense News,6,CIA's Panetta To Be Next U.S. Defense Secretary http://bit.ly/hQzDjk,2011-04-27 16:20:59 +0200,http://twitter.com/defense_news/status/63246267832213504,0,""
Military Times,1,Panetta describes consequences of more DoD cuts http://t.co/43qchcxD,2011-11-15 00:45:58 +0100,http://twitter.com/MilitaryTimes/status/136228409171906560,0,""
Military Times,1,Senators press Panetta for specifics of cuts http://t.co/SDtKGqkL,2011-11-04 22:49:50 +0100,http://twitter.com/MilitaryTimes/status/132575306987995136,0,""
Military Times,1,"Panetta discusses North Korea, cuts with troops http://t.co/qbdfKeRQ",2011-10-26 17:39:28 +0200,http://twitter.com/MilitaryTimes/status/129220610143432704,0,""
Military Times,1,Panetta to meet with troops during Asia trip http://t.co/EjViFhjX,2011-10-21 14:57:44 +0200,http://twitter.com/MilitaryTimes/status/127367968874172416,0,""
Military Times,1,Panetta hopeful of Iraqi deal on U.S. troops http://t.co/3XC4VYMg,2011-10-17 23:47:59 +0200,http://twitter.com/MilitaryTimes/status/126051858853797889,0,""
Military Times,1,Panetta wants full Pentagon audit by 2014 http://t.co/B2Cmy09T,2011-10-13 18:44:16 +0200,http://twitter.com/MilitaryTimes/status/124525874795130880,0,""
AFPS,2,"Panetta Urges Troops, Families to Prepare for ‘Irene’ http://t.co/yCQ687j",2011-08-26 22:29:13 +0200,http://twitter.com/AFPS_Articles/status/107187865611542528,0,""
AFPS,1,"Iraq Moving Forward to Establish Democracy, Panetta Says http://t.co/umvITpd",2011-07-11 19:01:35 +0200,http://twitter.com/AFPS_Articles/status/90465772157157376,0,""
AFPS,1,Panetta Arrives in Baghdad for Talks with Leaders http://t.co/qAmFYhp,2011-07-11 19:00:29 +0200,http://twitter.com/AFPS_Articles/status/90465494771044352,0,""
AFPS,1,"Panetta Vows to Continue Fighting Taliban, al-Qaida http://t.co/KD7DIBw",2011-07-11 18:59:12 +0200,http://twitter.com/AFPS_Articles/status/90465170551353344,0,""
AFPS,1,Panetta Speaks on Need for Public Service http://t.co/OfGitHe,2011-07-11 18:57:50 +0200,http://twitter.com/AFPS_Articles/status/90464829491515392,0,""
AFPS,1,"Transition Key to Success in Afghanistan, Panetta Says http://t.co/UBU3ZYV",2011-07-11 18:55:21 +0200,http://twitter.com/AFPS_Articles/status/90464203286126592,0,""
AFPS,1,Panetta Discusses First Week as Defense Secretary http://t.co/wJVVZAj,2011-07-11 18:53:42 +0200,http://twitter.com/AFPS_Articles/status/90463788071010305,0,""
AFPS,1,Panetta Believes U.S. Close to Defeating al-Qaida http://t.co/MiMqo80,2011-07-11 18:50:41 +0200,http://twitter.com/AFPS_Articles/status/90463027039707137,0,""
AFPS,1,Panetta Makes July 4th Calls to Deployed Troops http://t.co/P71ydPm,2011-07-05 15:26:20 +0200,http://twitter.com/AFPS_Articles/status/88237273602207744,0,""
Danger Room,15,"The Panetta Doctrine: Declare Victory, Don't Go Home http://t.co/jczNnHY",2011-07-11 15:36:13 +0200,http://twitter.com/dangerroom/status/90414090559832064,0,""
IAVA,5,Statement from @DeptofDefense Sec. Panetta on Afghanistan crash: http://1.usa.gov/qovEbt #SOT,2011-08-06 16:41:21 +0200,http://twitter.com/iava/status/99852567718277120,0,""
Danger Room,15,"Drones Rejoice! Petraeus to Head CIA, Panetta to Pentagon http://bit.ly/f9EnAu",2011-04-27 16:55:02 +0200,http://twitter.com/dangerroom/status/63254835029479424,0,""
ISAF,6,Stable U.S.-Pakistan relationship critical to Afghanistan success: Panetta  http://t.co/Sx3wYvJK,2011-12-13 12:05:06 +0100,http://twitter.com/ISAFmedia/status/146546180648742912,0,""
MilitaryFamiliesUntd,1,Obama selects Panetta for defense secretary - http://bit.ly/eEowYb #cnn,2011-04-27 16:39:36 +0200,http://twitter.com/MilitaryFamU/status/63250949203959810,0,""
Sandra Erwin,3,Message to DoD from Defense Secretary Leon Panetta http://t.co/Ih0JB4N,2011-07-01 15:22:52 +0200,http://twitter.com/NationalDefense/status/86786850584399872,0,""
Pedro da Costa,59,Panetta believes Israel may strike Iran this spring: reports http://t.co/tdNntlRM,2012-02-03 04:32:27 +0100,http://twitter.com/pdacosta/status/165276434468839424,0,""
