Project,Community,Person_ID,Place_on_list,Shared_Language,Other_language,FF_bin_deg,FF_bin_in_deg,FF_bin_out_deg,FF_vol_in,FF_vol_out,FF_bin_close,FF_bin_page,FF_rec,AT_bin_deg,AT_bin_in_deg,AT_bin_out_deg,AT_bin_close,AT_bin_page,AT_rec,AT_avg,AT_vol_in,AT_vol_out,RT_bin_deg_in,RT_bin_deg_out,RT_vol_in,RT_vol_out,RT_global_vol_in,RT_global_vol_out
584,motorcycle,cshookup,89,100,0,0.47,0.22,0.25,22,25,0.549450549,0.004704982,0.620689655,0.232323232,0.080808081,0.151515152,0.445411048,0.003534684,0.533333333,8.826086957,79,124,0.063829787,0.010638298,16,1,17,1
584,motorcycle,Fuzzygalore,50,116,0,0.63,0.29,0.34,29,34,0.578034682,0.005704593,0.702702703,0.404040404,0.252525253,0.151515152,0.470156107,0.032127143,0.481481481,21.75,655,215,0.042553191,0.244680851,6,67,6,123
584,motorcycle,nifty_bikelife,62,19,0,0.2,0.04,0.16,4,16,0.510204082,0.003061643,0.25,0.03030303,0.03030303,0,0,0.005814099,0,1.333333333,4,0,0,0.095744681,0,97,0,97
584,motorcycle,leoncamier,69,0,0,0.29,0.23,0.06,23,6,0.366300366,0.010046298,0.16,0.272727273,0.161616162,0.111111111,0.360817477,0.012197552,0.421052632,7.259259259,140,56,0.074468085,0.042553191,8,8,10,9
584,motorcycle,MSF__USA,72,19,0,0.39,0.21,0.18,21,18,0.529100529,0.005002298,0.392857143,0.090909091,0.080808081,0.01010101,0.247582205,0.002132586,0,1.222222222,10,1,0.063829787,0,6,0,6,0
584,motorcycle,NeilJohnston,33,62,0,0.37,0.29,0.08,29,8,0.495049505,0.006187654,0.233333333,0.222222222,0.04040404,0.181818182,0.477389277,0.002077475,0.222222222,3.909090909,8,78,0.031914894,0.010638298,5,1,5,4
584,motorcycle,roadracerxmag,64,19,0,0.62,0.24,0.38,24,38,0.598802395,0.010305383,0.291666667,0.393939394,0.090909091,0.303030303,0.511488511,0.002562012,0.21875,4.923076923,11,181,0.063829787,0.042553191,16,5,18,5
584,motorcycle,slark,85,58,0,0.58,0.25,0.33,25,33,0.581395349,0.005212663,0.611111111,0.353535354,0.181818182,0.171717172,0.487386959,0.01801617,0.458333333,12.37142857,248,185,0.010638298,0.170212766,4,54,4,72
584,motorcycle,MotorcycleShows,10,637,0,0.88,0.41,0.47,41,47,0.641025641,0.008418713,0.872340426,0.363636364,0.171717172,0.191919192,0.49516441,0.014219626,0.44,6.138888889,147,74,0.127659574,0.074468085,34,16,34,16
584,motorcycle,CycleWorldMag,97,81,0,0.84,0.34,0.5,34,50,0.64516129,0.009434356,0.235294118,0.373737374,0.141414141,0.232323232,0.472542686,0.00424836,0.088235294,18.43243243,38,644,0.095744681,0.074468085,12,9,13,10
584,motorcycle,Alex__Briggs,48,19,0,0.41,0.29,0.12,29,12,0.5,0.01582028,0.413793103,0.333333333,0.232323232,0.101010101,0.392788646,0.020247045,0.434782609,14.18181818,344,124,0.095744681,0.010638298,45,1,45,1
584,motorcycle,HellForLeather,7,19,0,1.13,0.41,0.72,41,72,0.769230769,0.011375607,0.486842105,0.404040404,0.232323232,0.171717172,0.484848485,0.009296276,0.290322581,6.875,225,50,0.095744681,0.010638298,28,6,31,8
584,motorcycle,BywayWriter,67,19,0,0.84,0.35,0.49,35,49,0.653594771,0.00675264,0.68,0.444444444,0.181818182,0.262626263,0.489952153,0.006593976,0.517241379,8.113636364,96,261,0.074468085,0.063829787,14,13,14,20
584,motorcycle,superbikeplanet,44,19,0,0.28,0.26,0.02,26,2,0.35971223,0.010795723,0.037037037,0.161616162,0.101010101,0.060606061,0.328943142,0.006161504,0.230769231,2.625,22,20,0.085106383,0.085106383,56,33,56,33
584,motorcycle,KevinSchwantz,22,14,0,0.27,0.27,0,27,0,0,0.012969131,0,0.090909091,0.090909091,0,0,0.003425497,0,5.777777778,52,0,0.053191489,0,8,0,8,0
584,motorcycle,BenSpies11,18,1,0,0.45,0.36,0.09,36,9,0.4048583,0.020790403,0.216216216,0.393939394,0.292929293,0.101010101,0.408293461,0.033522578,0.344827586,10.97435897,365,63,0.106382979,0.031914894,23,3,24,7
584,motorcycle,HondaWorldSBK,100,19,0,0.29,0.17,0.12,17,12,0.390625,0.007096082,0.115384615,0.222222222,0.080808081,0.141414141,0.441189143,0.004952005,0.375,7.772727273,27,144,0.085106383,0.106382979,474,540,474,541
584,motorcycle,jeremyblanchard,92,19,0,0.41,0.19,0.22,19,22,0.546448087,0.004589666,0.708333333,0.373737374,0.131313131,0.242424242,0.497812348,0.002771522,0.423076923,3.243243243,35,85,0,0.021276596,0,2,0,8
584,motorcycle,MissAdventuring,83,19,0,0.49,0.27,0.22,27,22,0.540540541,0.006283411,0.53125,0.373737374,0.191919192,0.181818182,0.482336317,0.010478762,0.48,9.756756757,182,179,0.138297872,0.010638298,36,1,38,2
584,motorcycle,motorbikehub,68,19,0,0.63,0.36,0.27,36,27,0.571428571,0.006946565,0.75,0.111111111,0.080808081,0.03030303,0.333659172,0.002301679,0,1.363636364,11,4,0.053191489,0.063829787,7,6,7,6
584,motorcycle,KTM_Racing,37,40,0,0.51,0.3,0.21,30,21,0.549450549,0.006207445,0.59375,0.03030303,0.03030303,0,0,0.001878441,0,1,3,0,0.010638298,0.010638298,1,1,1,1
584,motorcycle,mtajudy,32,19,0,1.19,0.38,0.81,38,81,0.826446281,0.007300266,0.469135802,0.303030303,0.131313131,0.171717172,0.460846085,0.005338164,0.428571429,21.76666667,124,529,0.031914894,0.106382979,25,40,25,42
584,motorcycle,Spalders,82,27,0,0.56,0.21,0.35,21,35,0.540540541,0.009242712,0.217391304,0.444444444,0.181818182,0.262626263,0.421225833,0.01566061,0.375,8.75,163,222,0.074468085,0.287234043,19,97,19,105
584,motorcycle,4bikers,70,110,0,0.61,0.29,0.32,29,32,0.595238095,0.005717269,0.90625,0.02020202,0.02020202,0,0,0.003342712,0,1,2,0,0,0,0,0,1,0
584,motorcycle,chazdavies,46,19,0,0.55,0.37,0.18,37,18,0.462962963,0.027279981,0.341463415,0.535353535,0.282828283,0.252525253,0.425072644,0.044956023,0.65625,15.03773585,378,419,0.180851064,0.085106383,34,15,35,16
584,motorcycle,MotoGPJules,21,14,0,0.65,0.32,0.33,32,33,0.520833333,0.019063849,0.326530612,0.505050505,0.262626263,0.242424242,0.415584416,0.018352339,0.515151515,8.8,215,225,0.159574468,0.29787234,78,167,80,180
584,motorcycle,racingellison,99,19,0,0.27,0.18,0.09,18,9,0.378787879,0.010895961,0.227272727,0.313131313,0.151515152,0.161616162,0.384673178,0.008444668,0.55,6.709677419,50,158,0.074468085,0.053191489,22,11,22,11
584,motorcycle,greatestroad,80,19,0,1.13,0.36,0.77,36,77,0.8,0.007484358,0.448717949,0.262626263,0.04040404,0.222222222,0.52892562,0.002351005,0.181818182,2.153846154,10,46,0,0.063829787,0,13,0,14
584,motorcycle,BradleySmith38,28,19,0,0.32,0.23,0.09,23,9,0.378787879,0.017255873,0.230769231,0.393939394,0.191919192,0.202020202,0.401253918,0.021579674,0.56,8.153846154,179,139,0.106382979,0.063829787,25,6,25,8
584,motorcycle,NickyHayden69,14,19,0,0.47,0.42,0.05,42,5,0.383141762,0.027185235,0.119047619,0.474747475,0.343434343,0.131313131,0.396131528,0.021122136,0.27027027,8.382978723,365,29,0.234042553,0.063829787,137,19,145,23
584,motorcycle,MCNnews,41,279,0,0.28,0.17,0.11,17,11,0.512820513,0.006058757,0.12,0.131313131,0.060606061,0.070707071,0.417448023,0.003165233,0.083333333,1.846153846,14,10,0.085106383,0.021276596,17,2,17,3
584,motorcycle,RevZilla,24,19,0,0.64,0.31,0.33,31,33,0.581395349,0.00624604,0.641025641,0.131313131,0.090909091,0.04040404,0.375366569,0.00321547,0.181818182,3.307692308,36,7,0.031914894,0.010638298,13,1,13,1
584,motorcycle,Torch762,9,366,0,0.35,0.35,0,35,0,0,0.006856667,0,0.373737374,0.131313131,0.242424242,0.531948052,0.003434917,0.37037037,3.081081081,48,66,0.042553191,0.244680851,5,40,6,42
584,motorcycle,yamaha_race,47,19,0,0.07,0.06,0.01,6,1,0.01,0.018798582,0.166666667,0.03030303,0.02020202,0.01010101,0.013468013,0.004052371,0.5,1.666666667,2,3,0.010638298,0.010638298,13,10,13,10
584,motorcycle,MotoGP,5,3,0,0.65,0.41,0.24,41,24,0.510204082,0.025254084,0.444444444,0.414141414,0.252525253,0.161616162,0.383090161,0.009995152,0.242424242,9.609756098,303,91,0.20212766,0.14893617,131,44,134,48
584,motorcycle,yamaha_bike,88,19,0,0.04,0.03,0.01,3,1,0.01,0.018001552,0.333333333,0.03030303,0.01010101,0.02020202,0.02020202,0.005195456,0.5,1.666666667,3,2,0.021276596,0,22,0,22,0
584,motorcycle,BMWMotorrad,75,19,0,0.16,0.15,0.01,15,1,0.282485876,0.006364608,0.066666667,0.131313131,0.101010101,0.03030303,0.366499642,0.003452136,0.083333333,2,18,8,0.042553191,0.010638298,19,3,20,3
584,motorcycle,TwitGP,43,19,0,0.32,0.29,0.03,29,3,0.367647059,0.011917051,0.103448276,0.383838384,0.202020202,0.181818182,0.449714537,0.013458445,0.407407407,12.23684211,161,304,0.085106383,0.063829787,23,22,23,22
584,motorcycle,motoracereports,12,19,0,1.23,0.41,0.82,41,82,0.833333333,0.010799326,0.5,0.616161616,0.121212121,0.494949495,0.628992629,0.003605432,0.196078431,11.3442623,51,641,0.127659574,0.127659574,95,27,104,28
584,motorcycle,eugenelaverty,73,11,0,0.48,0.36,0.12,36,12,0.393700787,0.020853591,0.297297297,0.454545455,0.252525253,0.202020202,0.417448023,0.024245212,0.551724138,10.37777778,238,229,0.191489362,0.053191489,136,6,136,6
584,motorcycle,Davide_Brivio,71,19,0,0.32,0.23,0.09,23,9,0.411522634,0.010930615,0.185185185,0.161616162,0.121212121,0.04040404,0.31030303,0.004863799,0.142857143,5.75,70,22,0.031914894,0.074468085,4,54,10,68
584,motorcycle,ducatinewstoday,13,19,0,0.75,0.34,0.41,34,41,0.609756098,0.007362483,0.530612245,0.454545455,0.171717172,0.282828283,0.520060945,0.006364478,0.363636364,8.977777778,84,320,0.138297872,0.106382979,29,28,29,28
584,motorcycle,gavinemmett,77,19,0,0.57,0.26,0.31,26,31,0.518134715,0.01659886,0.390243902,0.292929293,0.060606061,0.232323232,0.413737374,0.007744709,0.260869565,15.75862069,59,398,0.138297872,0.180851064,73,69,73,73
584,motorcycle,MotoRaceFeed,45,19,0,0.61,0.21,0.4,21,40,0.617283951,0.007549283,0.487804878,0.333333333,0.121212121,0.212121212,0.458575907,0.007327992,0.269230769,11.24242424,279,92,0.021276596,0.265957447,14,167,14,167
584,motorcycle,southsidekustom,86,7,0,0.54,0.25,0.29,25,29,0.561797753,0.005011095,0.741935484,0.232323232,0.111111111,0.121212121,0.425072644,0.006505583,0.352941176,11.17391304,146,111,0,0,0,0,2,0
584,motorcycle,OnTheThrottleTV,65,8,0,0.76,0.35,0.41,35,41,0.621118012,0.008144814,0.433962264,0.181818182,0.101010101,0.080808081,0.427022519,0.003696749,0.384615385,3.666666667,38,28,0.031914894,0.021276596,4,2,4,2
584,motorcycle,MotorcycleStuff,4,19,0,0.81,0.42,0.39,42,39,0.613496933,0.008256042,0.840909091,0.04040404,0.04040404,0,0,0.001992692,0,1.25,5,0,0.042553191,0,4,0,4,0
584,motorcycle,GenevieveSchmit,84,19,0,0.26,0.21,0.05,21,5,0.41322314,0.00471227,0.238095238,0.070707071,0.04040404,0.03030303,0.370880116,0.002462261,0.166666667,1.714285714,8,4,0.042553191,0,6,0,6,0
584,motorcycle,Juliasnz,76,19,0,0.51,0.26,0.25,26,25,0.555555556,0.005246729,0.888888889,0.101010101,0.090909091,0.01010101,0.316635745,0.002433883,0,4.2,34,8,0,0,0,0,5,3
584,motorcycle,ridermagazine,39,19,0,0.76,0.39,0.37,39,37,0.602409639,0.00885372,0.80952381,0.04040404,0.03030303,0.01010101,0.01010101,0.001847408,0,1.25,4,1,0.053191489,0,6,0,6,0
584,motorcycle,NickESR,54,82,0,1.19,0.37,0.82,37,82,0.833333333,0.006987855,0.451219512,0.222222222,0.070707071,0.151515152,0.472542686,0.004002092,0.375,6.136363636,63,72,0.021276596,0.085106383,13,17,13,18
584,motorcycle,visordown,15,19,0,0.87,0.39,0.48,39,48,0.636942675,0.008281349,0.673076923,0.303030303,0.131313131,0.171717172,0.463138851,0.003756535,0.363636364,2.733333333,36,46,0.127659574,0,24,0,24,0
584,multimedia,chungmedia,49,27,0,0.29,0.23,0.06,23,6,0.490196078,0.007620649,0.208333333,0.141414141,0.060606061,0.080808081,0.440244551,0.00432432,0.272727273,2.571428571,11,25,0.053763441,0.150537634,5,55,8,67
584,multimedia,RichBeckman,50,5,0,0.78,0.37,0.41,37,41,0.628930818,0.00892015,0.5,0.131313131,0.090909091,0.04040404,0.381947327,0.003929408,0.444444444,1.846153846,14,10,0,0.096774194,0,10,0,13
584,multimedia,iitweets,4,247,0,1.47,0.59,0.88,59,88,0.892857143,0.014879107,0.651685393,0.767676768,0.232323232,0.535353535,0.643434343,0.010836769,0.288135593,4.539473684,109,236,0.215053763,0.35483871,54,93,60,98
584,multimedia,smh_multimedia,17,35,0,0.46,0.23,0.23,23,23,0.564971751,0.007416869,0.916666667,0.04040404,0,0.04040404,0.335274312,0.001912037,0,1,0,4,0.032258065,0.021505376,3,2,3,2
584,multimedia,inarratives,5,23,0,0.57,0.56,0.01,56,1,0.409836066,0.014649639,0.017857143,0.292929293,0.070707071,0.222222222,0.500877034,0.004553913,0.115384615,2.034482759,23,36,0.096774194,0.021505376,28,2,35,2
584,multimedia,NewspaperVideo,15,41,0,1.04,0.39,0.65,39,65,0.740740741,0.010506905,0.350649351,0.404040404,0.141414141,0.262626263,0.506948271,0.008031799,0.25,3.025,57,64,0.150537634,0.365591398,40,112,46,184
584,multimedia,whitneyshefte,97,23,0,0.72,0.33,0.39,33,39,0.621118012,0.00721101,0.531914894,0.282828283,0.111111111,0.171717172,0.492038027,0.008920538,0.473684211,3.178571429,35,54,0.096774194,0.107526882,12,23,16,32
584,multimedia,aperturefnd,92,6,0,0.29,0.23,0.06,23,6,0.469483568,0.00822834,0.260869565,0.131313131,0.070707071,0.060606061,0.41205155,0.018407194,0.181818182,3.307692308,17,26,0.064516129,0,14,0,74,18
584,multimedia,tomkennedy,11,28,0,1.2,0.61,0.59,61,59,0.709219858,0.015967381,0.621621622,0.232323232,0.191919192,0.04040404,0.357463524,0.006373375,0.095238095,2.391304348,50,5,0.107526882,0.107526882,16,16,17,32
584,multimedia,MediaStorm,1,96,0,1.52,0.77,0.75,77,75,0.8,0.026681483,0.617021277,0.828282828,0.474747475,0.353535354,0.557643098,0.039103256,0.366666667,4.024390244,245,85,0.311827957,0.064516129,132,8,151,14
584,multimedia,reginajmc,42,35,0,0.77,0.42,0.35,42,35,0.602409639,0.015593401,0.480769231,0.393939394,0.141414141,0.252525253,0.522790404,0.006843886,0.444444444,4.179487179,55,108,0.075268817,0.010752688,15,1,15,1
584,multimedia,jpgmag,95,1,0,0.35,0.21,0.14,21,14,0.490196078,0.006945278,0.166666667,0.070707071,0.03030303,0.04040404,0.309801721,0.002861197,0,1.428571429,4,6,0.010752688,0,1,0,4,7
584,multimedia,ernestovillalba,43,58,0,1.01,0.15,0.86,15,86,0.877192982,0.004213026,0.174418605,0.424242424,0.070707071,0.353535354,0.565178815,0.003344312,0.2,3.166666667,19,114,0.021505376,0.086021505,3,14,3,17
584,multimedia,jennackerman,61,1,0,0.44,0.22,0.22,22,22,0.558659218,0.006416025,0.571428571,0.080808081,0.04040404,0.04040404,0.365268405,0.002533396,0.142857143,1.375,6,5,0.010752688,0.021505376,1,2,1,3
584,multimedia,TIME_Video,39,1,0,0.54,0.18,0.36,18,36,0.602409639,0.005731686,0.285714286,0,0,0,0,0.001912037,0,0,0,0,0,0,0,0,3,0
584,multimedia,UNC_VisCom,84,15,0,0.82,0.31,0.51,31,51,0.67114094,0.007025847,0.389830508,0.111111111,0.101010101,0.01010101,0.303066901,0.004679004,0,2.636363636,28,1,0.021505376,0.010752688,4,1,4,1
584,multimedia,cshirky,85,0,0,0.3,0.28,0.02,28,2,0.380228137,0.009265025,0.071428571,0.111111111,0.111111111,0,0,0.010178916,0,1.636363636,18,0,0.021505376,0,2,0,313,9
584,multimedia,paultakahashi,91,18,0,0.47,0.05,0.42,5,42,0.632911392,0.003033625,0.119047619,0.111111111,0,0.111111111,0.411033411,0.001912037,0,2.363636364,0,26,0.010752688,0.11827957,1,20,2,57
584,multimedia,macloo,40,48,0,0.78,0.47,0.31,47,31,0.591715976,0.016473823,0.529411765,0.404040404,0.161616162,0.242424242,0.513168495,0.008907667,0.481481481,4.45,87,91,0.107526882,0.010752688,21,1,27,4
584,multimedia,DSLRinformer,27,18,0,0.54,0.36,0.18,36,18,0.526315789,0.012566681,0.35,0.282828283,0.212121212,0.070707071,0.408031535,0.044753916,0.333333333,9,145,107,0.064516129,0.204301075,17,114,29,218
584,multimedia,sethgitner,26,22,0,0.97,0.41,0.56,41,56,0.694444444,0.009445018,0.46969697,0.202020202,0.121212121,0.080808081,0.437939605,0.003845894,0.25,1.8,23,13,0.075268817,0.086021505,8,11,8,14
584,multimedia,AdamWestbrook,22,35,0,0.64,0.39,0.25,39,25,0.571428571,0.011744689,0.422222222,0.474747475,0.262626263,0.212121212,0.497895623,0.017105815,0.342857143,4.29787234,134,68,0.150537634,0.064516129,34,12,39,23
584,multimedia,HornMultimedia,53,3,0,0.41,0.21,0.2,21,20,0.555555556,0.005829887,0.242424242,0.181818182,0.03030303,0.151515152,0.477979798,0.003013971,0.125,1.611111111,5,24,0.021505376,0.010752688,3,1,3,1
584,multimedia,BombayFC,20,53,0,0.68,0.23,0.45,23,45,0.64516129,0.006507636,0.333333333,0.111111111,0.070707071,0.04040404,0.383699379,0.00335246,0.222222222,1.636363636,13,5,0.064516129,0.075268817,14,7,14,8
584,multimedia,NPPA,36,44,0,1.01,0.51,0.5,51,50,0.666666667,0.014924522,0.655737705,0.414141414,0.252525253,0.161616162,0.406050799,0.01851033,0.205882353,3.146341463,81,48,0.204301075,0.096774194,96,48,109,53
584,multimedia,rawfileblog,70,15,0,0.85,0.35,0.5,35,50,0.666666667,0.013388474,0.545454545,0.444444444,0.141414141,0.303030303,0.526078394,0.010308565,0.333333333,4.613636364,47,156,0.182795699,0.182795699,70,46,123,121
584,multimedia,LATimesvideo,16,1,0,0.25,0.2,0.05,20,5,0.471698113,0.004948854,0.136363636,0.01010101,0.01010101,0,0,0.001936973,0,1,1,0,0,0,0,0,3,0
584,multimedia,phildaquila,79,25,0,0.66,0.15,0.51,15,51,0.67114094,0.004155486,0.294117647,0.282828283,0.02020202,0.262626263,0.513168495,0.002169545,0.076923077,2.321428571,4,61,0.032258065,0.064516129,3,7,4,20
584,multimedia,BrianStorm,6,26,0,1.09,0.68,0.41,68,41,0.628930818,0.018210693,0.415584416,0.191919192,0.191919192,0,0,0.008984886,0,2.368421053,45,0,0.161290323,0.010752688,33,1,38,3
584,multimedia,melissalyttle,71,6,0,0.74,0.34,0.4,34,40,0.625,0.008967944,0.396226415,0.444444444,0.232323232,0.212121212,0.454600351,0.018417592,0.333333333,4.840909091,113,100,0.129032258,0.204301075,81,69,84,97
584,multimedia,photojournsg,100,98,0,0.42,0.14,0.28,14,28,0.568181818,0.005229321,0.35483871,0.060606061,0.060606061,0,0,0.003761549,0,1.5,9,0,0.010752688,0.150537634,1,29,3,54
584,multimedia,niemanstory,44,33,0,0.82,0.4,0.42,40,42,0.632911392,0.012358993,0.490909091,0.313131313,0.070707071,0.242424242,0.500877034,0.027980508,0.192307692,4.741935484,38,109,0.107526882,0.139784946,25,29,35,37
584,multimedia,CNNmultimedia,52,2,0,0.72,0.26,0.46,26,46,0.649350649,0.006866219,0.309090909,0.01010101,0.01010101,0,0,0.001939924,0,1,1,0,0.010752688,0,1,0,2,1
584,multimedia,ScottAnger,65,5,0,0.91,0.3,0.61,30,61,0.71942446,0.009338448,0.4,0.171717172,0.090909091,0.080808081,0.392706407,0.007463817,0.307692308,2.235294118,19,19,0.021505376,0.053763441,2,5,2,7
584,multimedia,reuterspictures,89,51,0,0.39,0.2,0.19,20,19,0.534759358,0.00705754,0.258064516,0.151515152,0.080808081,0.070707071,0.385467579,0.003715281,0.363636364,1.333333333,12,8,0.11827957,0.150537634,20,66,79,111
584,multimedia,katdowns,63,10,0,0.53,0.21,0.32,21,32,0.595238095,0.005359019,0.472222222,0.121212121,0.060606061,0.060606061,0.365268405,0.007825079,0.333333333,4.416666667,35,18,0.032258065,0.086021505,10,9,14,17
584,multimedia,NiemanLab,35,6,0,0.76,0.59,0.17,59,17,0.537634409,0.023034298,0.245901639,0.363636364,0.333333333,0.03030303,0.334585859,0.036449971,0.058823529,6.138888889,184,37,0.258064516,0.043010753,62,6,260,11
584,multimedia,bobsacha,10,44,0,1.27,0.57,0.7,57,70,0.769230769,0.017623463,0.649350649,0.585858586,0.353535354,0.232323232,0.494949495,0.023283947,0.487179487,2.75862069,95,65,0.23655914,0.064516129,87,6,92,6
584,multimedia,McKennaEwen,41,145,0,1.11,0.39,0.72,39,72,0.78125,0.010397168,0.48,0.595959596,0.161616162,0.434343434,0.593237338,0.010362167,0.340909091,8.203389831,79,405,0.129032258,0.301075269,39,75,41,81
584,multimedia,jrue,94,50,0,0.66,0.3,0.36,30,36,0.609756098,0.008375145,0.375,0.323232323,0.131313131,0.191919192,0.497895623,0.007759085,0.523809524,7.5,69,171,0.096774194,0.086021505,16,12,16,19
584,multimedia,cmulvany,24,20,0,0.91,0.41,0.5,41,50,0.666666667,0.011122721,0.542372881,0.121212121,0.090909091,0.03030303,0.358997702,0.003390913,0.2,1.666666667,16,4,0.043010753,0.021505376,5,2,5,2
584,multimedia,jessstuart,57,12,0,0.84,0.34,0.5,34,50,0.666666667,0.008714872,0.527272727,0.232323232,0.070707071,0.161616162,0.462135164,0.003150225,0.15,2.217391304,18,33,0.086021505,0.064516129,11,11,15,17
584,multimedia,pdavison1,62,34,0,0.96,0.28,0.68,28,68,0.757575758,0.007646179,0.371428571,0.202020202,0.04040404,0.161616162,0.480726808,0.003014506,0.111111111,1.75,12,23,0.064516129,0.172043011,8,36,8,46
584,multimedia,KobreGuide,66,26,0,0.27,0.11,0.16,11,16,0.534759358,0.003764544,0.125,0.070707071,0.02020202,0.050505051,0.385467579,0.002404648,0.166666667,1.285714286,2,7,0.010752688,0,2,0,6,0
584,multimedia,NYTimesVisual,2,0,0,0.65,0.63,0.02,63,2,0.421940928,0.017897661,0.031746032,0.080808081,0.070707071,0.01010101,0.300886563,0.003651265,0,1,7,1,0.053763441,0.010752688,6,1,10,1
584,multimedia,photojournalism,25,13,0,0.76,0.48,0.28,48,28,0.568181818,0.015726569,0.333333333,0.424242424,0.212121212,0.212121212,0.444928003,0.017008909,0.448275862,3.904761905,66,98,0.161290323,0.129032258,117,47,155,71
584,multimedia,gabrieldance,31,9,0,0.8,0.38,0.42,38,42,0.632911392,0.00910222,0.666666667,0.353535354,0.181818182,0.171717172,0.477979798,0.017166803,0.458333333,4.085714286,70,73,0.064516129,0.043010753,21,9,26,22
584,multimedia,bendelacruz,96,5,0,0.79,0.25,0.54,25,54,0.684931507,0.006579237,0.410714286,0.060606061,0.04040404,0.02020202,0.271579431,0.003252093,0.2,1.666666667,8,2,0.032258065,0.11827957,5,11,5,19
584,multimedia,ajmaclean,73,14,0,1.02,0.2,0.82,20,82,0.847457627,0.005333848,0.228915663,0.232323232,0.060606061,0.171717172,0.483505576,0.004313313,0.15,2.695652174,11,51,0.010752688,0.107526882,1,14,1,19
584,multimedia,pc,38,0,0,1.13,0.45,0.68,45,68,0.757575758,0.011485599,0.547945205,0.252525253,0.151515152,0.101010101,0.442573887,0.010936412,0.315789474,2.2,35,20,0.107526882,0.021505376,15,2,19,7
584,multimedia,marksluckie,59,5,0,0.37,0.23,0.14,23,14,0.537634409,0.007983796,0.48,0.202020202,0.090909091,0.111111111,0.43565867,0.006243662,0.818181818,3.25,31,34,0.064516129,0.021505376,7,2,9,4
584,multimedia,NPRPictureShow,23,3,0,0.66,0.48,0.18,48,18,0.537634409,0.014069527,0.269230769,0.171717172,0.121212121,0.050505051,0.389053324,0.005861492,0.214285714,1.529411765,20,6,0.161290323,0.032258065,27,5,81,15
584,multimedia,nancydonaldson,67,5,0,0.71,0.38,0.33,38,33,0.595238095,0.00911053,0.510638298,0.292929293,0.121212121,0.171717172,0.462135164,0.006922572,0.208333333,2.172413793,31,32,0.096774194,0.086021505,13,11,14,14
